Fecha,agerange,Porcentaje de la población
2021-02-01,>=70,0.0010530462770478033
2021-02-02,>=70,0.0010530462770478033
2021-02-03,>=70,0.0010530462770478033
2021-02-04,>=70,0.0010530462770478033
2021-02-05,>=70,0.0010530462770478033
2021-02-06,>=70,0.0010530462770478033
2021-02-07,>=70,0.0010530462770478033
2021-02-08,>=70,0.001114990175697674
2021-02-09,>=70,0.001114990175697674
2021-02-10,>=70,0.001114990175697674
2021-02-11,>=70,0.001114990175697674
2021-02-12,>=70,0.001114990175697674
2021-02-13,>=70,0.001114990175697674
2021-02-14,>=70,0.001114990175697674
2021-02-15,>=70,0.001114990175697674
2021-02-16,>=70,0.001114990175697674
2021-02-17,>=70,0.001114990175697674
2021-02-18,>=70,0.0014247096689470281
2021-02-19,>=70,0.0016105413648966403
2021-02-20,>=70,0.0016105413648966403
2021-02-21,>=70,0.0016105413648966403
2021-02-22,>=70,0.012760443121873381
2021-02-23,>=70,0.032148883399282936
2021-02-24,>=70,0.042555458372461226
2021-02-25,>=70,0.048254297048249344
2021-02-26,>=70,0.048254297048249344
2021-02-27,>=70,0.048254297048249344
2021-02-28,>=70,0.048254297048249344
2021-03-01,>=70,0.048254297048249344
2021-03-02,>=70,0.04844012874419896
2021-03-03,>=70,0.04844012874419896
2021-03-04,>=70,0.04844012874419896
2021-03-05,>=70,0.04844012874419896
2021-03-06,>=70,0.04844012874419896
2021-03-07,>=70,0.04844012874419896
2021-03-08,>=70,0.04844012874419896
2021-03-09,>=70,0.04850207264284882
2021-03-10,>=70,0.049493175021246755
2021-03-11,>=70,0.049802894514496106
2021-03-12,>=70,0.049802894514496106
2021-03-13,>=70,0.049802894514496106
2021-03-14,>=70,0.049802894514496106
2021-03-15,>=70,0.050855940791543916
2021-03-16,>=70,0.08820811167741599
2021-03-17,>=70,3.4486646134329058
2021-03-18,>=70,8.390796623314197
2021-03-19,>=70,13.665319593350695
2021-03-20,>=70,14.50589829802944
2021-03-21,>=70,14.771637623237385
2021-03-22,>=70,23.71423049572463
2021-03-23,>=70,33.109075772254585
2021-03-24,>=70,43.554799289379595
2021-03-25,>=70,52.3536203731005
2021-03-26,>=70,60.2585290554051
2021-03-27,>=70,60.80239648555097
2021-03-28,>=70,60.87456112747807
2021-03-29,>=70,65.73344053757393
2021-03-30,>=70,68.25319444685337
2021-03-31,>=70,70.10674172615346
2021-04-01,>=70,71.68618725392786
2021-04-02,>=70,73.01314945080539
2021-04-03,>=70,73.1514082325919
2021-04-04,>=70,73.16807114132871
2021-04-05,>=70,74.68705942402084
2021-04-06,>=70,75.86901095415904
2021-04-07,>=70,76.81210681110332
2021-04-08,>=70,77.60368789195002
2021-04-09,>=70,78.3331392424509
2021-04-10,>=70,78.37073918893137
2021-04-11,>=70,78.37371249606656
2021-04-12,>=70,78.89156348877948
2021-04-13,>=70,79.32863963765297
2021-04-14,>=70,79.7458937389585
2021-04-15,>=70,80.2021105525148
2021-04-16,>=70,80.21443738834613
2021-04-17,>=70,80.21889734904892
2021-04-18,>=70,80.22013622702191
2021-04-19,>=70,80.75427846507975
2021-04-20,>=70,81.12526047409382
2021-04-21,>=70,81.467562458033
2021-04-22,>=70,81.81797909269532
2021-04-23,>=70,82.15916608645881
2021-04-24,>=70,82.19583687445954
2021-04-25,>=70,82.19911990108798
2021-04-26,>=70,82.51658238166857
2021-04-27,>=70,82.79477243050513
2021-04-28,>=70,83.05735261688194
2021-04-29,>=70,83.30042047518404
2021-04-30,>=70,83.53370119749944
2021-05-01,>=70,83.55872653255399
2021-05-02,>=70,83.56108040070269
2021-05-03,>=70,83.78884811603827
2021-05-04,>=70,83.99177632801525
2021-05-05,>=70,84.17574970700535
2021-05-06,>=70,84.33531718992742
2021-05-07,>=70,84.48113312734921
2021-05-08,>=70,84.4931502436873
2021-05-09,>=70,84.494265233863
2021-05-10,>=70,84.64999219506876
2021-05-11,>=70,84.79004734991614
2021-05-12,>=70,84.92248340522956
2021-05-13,>=70,85.03757516892101
2021-05-14,>=70,85.08403309290841
2021-05-15,>=70,85.08545780257735
2021-05-16,>=70,85.08595335376657
2021-05-17,>=70,85.18580691839016
2021-05-18,>=70,85.28875767794624
2021-05-19,>=70,85.39121288631313
2021-05-20,>=70,85.48722592922043
2021-05-21,>=70,85.56446997083681
2021-05-22,>=70,85.57314211664779
2021-05-23,>=70,85.57351378003969
2021-05-24,>=70,85.65044810216284
2021-05-25,>=70,85.74435505251604
2021-05-26,>=70,85.81713913342963
2021-05-27,>=70,85.88818878518104
2021-05-28,>=70,85.95917649303378
2021-05-29,>=70,85.95961010032434
2021-05-30,>=70,85.95973398812163
2021-05-31,>=70,86.02985448139329
2021-06-01,>=70,86.10641714012453
2021-06-02,>=70,86.1703432435312
2021-06-03,>=70,86.2447378658097
2021-06-04,>=70,86.24566702428945
2021-06-05,>=70,86.25161363855983
2021-06-06,>=70,86.25210918974902
2021-06-07,>=70,86.32687547541941
2021-06-08,>=70,86.39321739087343
2021-06-09,>=70,86.44363972437444
2021-06-10,>=70,86.49115069463888
2021-06-11,>=70,86.5526609859982
2021-06-12,>=70,86.55860760026859
2021-06-13,>=70,86.55941287095104
2021-06-14,>=70,86.61460488464807
2021-06-15,>=70,86.67184104700056
2021-06-16,>=70,86.72672334120433
2021-06-17,>=70,86.77900399166482
2021-06-18,>=70,86.82843522278742
2021-06-19,>=70,86.83605432232136
2021-06-20,>=70,86.83654987351056
2021-06-21,>=70,86.89998042572803
2021-06-22,>=70,86.96570290219555
2021-06-23,>=70,87.02572653998728
2021-06-24,>=70,87.0791841245221
2021-06-25,>=70,87.129978121415
2021-06-26,>=70,87.13406641872588
2021-06-27,>=70,87.13425225042184
2021-06-28,>=70,87.18101989390249
2021-06-29,>=70,87.22580533262635
2021-06-30,>=70,87.26984744456641
2021-07-01,>=70,87.3184114611079
2021-07-02,>=70,87.34145459140565
2021-07-03,>=70,87.34894980314229
2021-07-04,>=70,87.34938341043284
2021-07-05,>=70,87.35601140758837
2021-07-06,>=70,87.5104375469225
2021-07-07,>=70,87.61908714515437
2021-07-08,>=70,87.73634694529858
2021-07-09,>=70,87.84084630232091
2021-07-10,>=70,87.86085418158483
2021-07-11,>=70,87.86345582532812
2021-07-12,>=70,87.86580969347682
2021-07-13,>=70,88.03342988322336
2021-07-14,>=70,88.15106134675946
2021-07-15,>=70,88.23251757348405
2021-07-16,>=70,88.29854976944482
2021-07-17,>=70,88.30988550289773
2021-07-18,>=70,88.31112438087074
2021-07-19,>=70,88.40379245325094
2021-07-20,>=70,88.4956552549487
2021-07-21,>=70,88.59767685602503
2021-07-22,>=70,88.68284971666861
2021-07-23,>=70,88.75600546097411
2021-07-24,>=70,88.77074810885277
2021-07-25,>=70,88.77217281852172
2021-07-26,>=70,88.84446134824611
2021-07-27,>=70,88.91458184151777
2021-07-28,>=70,88.97788850593794
2021-07-29,>=70,89.04807094310824
2021-07-30,>=70,89.04968148447314
2021-07-31,>=70,89.05525643535162
2021-08-01,>=70,89.05569004264218
2021-08-02,>=70,89.0992985472917
2021-08-03,>=70,89.15176502944813
2021-08-04,>=70,89.19580714138819
2021-08-05,>=70,89.22894712716587
2021-08-06,>=70,89.26803372721393
2021-08-07,>=70,89.27410422928162
2021-08-08,>=70,89.27484755606542
2021-08-09,>=70,89.30074010570107
2021-08-10,>=70,89.34633081510738
2021-08-11,>=70,89.3826299397162
2021-08-12,>=70,89.42865425641305
2021-08-13,>=70,89.46650197848813
2021-08-14,>=70,89.47201498546796
2021-08-15,>=70,89.47213887326527
2021-08-16,>=70,89.49443867677923
2021-08-17,>=70,89.5233664774487
2021-08-18,>=70,89.55700201441559
2021-08-19,>=70,89.57793905215924
2021-08-20,>=70,89.59534528767985
2021-08-21,>=70,89.59608861446365
2021-08-22,>=70,89.5961505583623
2021-08-23,>=70,89.6249544712345
2021-08-24,>=70,89.65140451595799
2021-08-25,>=70,89.72189667262154
2021-08-26,>=70,89.77169956713603
2021-08-27,>=70,89.79920265813658
2021-08-28,>=70,89.80062736780553
2021-08-29,>=70,89.80081319950148
2021-08-30,>=70,89.83190903662371
2021-08-31,>=70,89.86449152731353
2021-09-01,>=70,89.9091530782401
2021-09-02,>=70,89.93616061805145
2021-09-03,>=70,89.95988513123434
2021-09-04,>=70,89.96199122378844
2021-09-05,>=70,89.96211511158575
2021-09-06,>=70,89.99866201178916
2021-09-07,>=70,90.02597927109376
2021-09-08,>=70,90.04456244068871
2021-09-09,>=70,90.07113637320951
2021-09-10,>=70,90.08773733804767
2021-09-11,>=70,90.08885232822338
2021-09-12,>=70,90.08903815991933
2021-09-13,>=70,90.18368843705633
2021-09-14,>=70,90.2888691769638
2021-09-15,>=70,90.30689485147091
2021-09-16,>=70,90.31984112628875
2021-09-17,>=70,90.32851327209971
2021-09-18,>=70,90.32938048668082
2021-09-19,>=70,90.32956631837678
2021-09-20,>=70,90.412323366973
2021-09-21,>=70,90.49557596675842
2021-09-22,>=70,90.5059825417316
2021-09-23,>=70,90.51434496804933
2021-09-24,>=70,90.52184017978597
2021-09-25,>=70,90.52245961877247
2021-09-26,>=70,90.52258350656976
2021-09-27,>=70,90.57981966892224
2021-09-28,>=70,90.63984330671397
2021-09-29,>=70,90.65774509342378
2021-09-30,>=70,90.66542613685638
2021-10-01,>=70,90.66567391245097
2021-10-02,>=70,90.66573585634961
2021-10-03,>=70,90.66573585634961
2021-10-04,>=70,90.69856612263405
2021-10-05,>=70,90.73746689098617
2021-10-06,>=70,90.76478415029077
2021-10-07,>=70,90.78082762004108
2021-10-08,>=70,90.7924111290886
2021-10-09,>=70,90.79284473637915
2021-10-10,>=70,90.79290668027781
2021-10-11,>=70,90.81979033229184
2021-10-12,>=70,90.84970923533973
2021-10-13,>=70,90.86401827592786
2021-10-14,>=70,90.87256653394154
2021-10-15,>=70,90.88123867975251
2021-10-16,>=70,90.88167228704307
2021-10-17,>=70,90.88167228704307
2021-10-18,>=70,90.90384820275973
2021-10-19,>=70,90.92546662338853
2021-10-20,>=70,90.93500598378061
2021-10-21,>=70,90.94336841009834
2021-10-22,>=70,90.95049195844308
2021-10-23,>=70,90.95092556573363
2021-10-24,>=70,90.95092556573363
2021-10-25,>=70,90.95092556573363
2021-10-26,>=70,90.97297759365298
2021-10-27,>=70,90.98697691474786
2021-10-28,>=70,90.99614461174804
2021-10-29,>=70,91.00159567482922
2021-10-30,>=70,91.00202928211976
2021-10-31,>=70,91.00209122601842
2021-11-01,>=70,91.0143561179511
2021-11-02,>=70,91.02637323428917
2021-11-03,>=70,91.04136365776245
2021-11-04,>=70,91.05356660579646
2021-11-05,>=70,91.06397318076964
2021-11-06,>=70,91.0645306758575
2021-11-07,>=70,91.0645306758575
2021-11-08,>=70,91.07859194085101
2021-11-09,>=70,91.09407791551348
2021-11-10,>=70,91.1103691608584
2021-11-11,>=70,91.12715595739252
2021-11-12,>=70,91.14096944679143
2021-11-13,>=70,91.14183666137254
2021-11-14,>=70,91.14189860527118
2021-11-15,>=70,91.14214638086577
2021-11-16,>=70,91.16184454063644
2021-11-17,>=70,91.17751634699486
2021-11-18,>=70,91.19163955588702
2021-11-19,>=70,91.2030372332386
2021-11-20,>=70,91.2034088966305
2021-11-21,>=70,91.20347084052915
2021-11-22,>=70,91.21146160345498
2021-11-23,>=70,91.22155845893491
2021-11-24,>=70,91.23475250934735
2021-11-25,>=70,91.24658379398946
2021-11-26,>=70,91.25692842506399
2021-11-27,>=70,91.25785758354374
2021-11-28,>=70,91.25785758354374
2021-11-29,>=70,91.27204273633456
2021-11-30,>=70,91.28598011353077
2021-12-01,>=70,91.30059887361215
2021-12-02,>=70,91.31218238265967
2021-12-03,>=70,91.32302256492339
2021-12-04,>=70,91.3238897795045
2021-12-05,>=70,91.3241375550991
2021-12-06,>=70,91.33764132500477
2021-12-07,>=70,91.35256980457939
2021-12-08,>=70,91.36917076941755
2021-12-09,>=70,91.38564784645841
2021-12-10,>=70,91.3990277285668
2021-12-11,>=70,91.40051438213439
2021-12-12,>=70,91.40051438213439
2021-12-13,>=70,91.41017763032376
2021-12-14,>=70,91.42894663161468
2021-12-15,>=70,91.44102569185141
2021-12-16,>=70,91.45564445193277
2021-12-17,>=70,91.4692101657371
2021-12-18,>=70,91.47020126811549
2021-12-19,>=70,91.47038709981145
2021-12-20,>=70,91.4898374839875
2021-12-21,>=70,91.50749149510271
2021-12-22,>=70,91.50761538290001
2021-12-23,>=70,91.52743743046797
2021-12-24,>=70,91.54056953698174
2021-12-25,>=70,91.54156063936014
2021-12-26,>=70,91.5417464710561
2021-12-27,>=70,91.56032964065105
2021-12-28,>=70,91.57637311040138
2021-12-29,>=70,91.5910538143814
2021-12-30,>=70,91.60536285496951
2021-12-31,>=70,91.61558359824674
2022-01-01,>=70,91.61632692503053
2022-01-02,>=70,91.61638886892919
2022-01-03,>=70,91.62976875103756
2022-01-04,>=70,91.63893644803774
2022-01-05,>=70,91.64996246199742
2022-01-06,>=70,91.65906821509896
2022-01-07,>=70,91.6623512417274
2022-01-08,>=70,91.6623512417274
2022-01-09,>=70,91.66241318562605
2022-01-10,>=70,91.67635056282226
2022-01-11,>=70,91.69034988391714
2022-01-12,>=70,91.70149978567412
2022-01-13,>=70,91.71487966778248
2022-01-14,>=70,91.71810075051228
2022-01-15,>=70,91.71810075051228
2022-01-16,>=70,91.71816269441092
2022-01-17,>=70,91.72949842786386
2022-01-18,>=70,91.74225887098572
2022-01-19,>=70,91.7499399144183
2022-01-20,>=70,91.76040843329014
2022-01-21,>=70,91.76827530841867
2022-01-22,>=70,91.76901863520247
2022-01-23,>=70,91.76920446689843
2022-01-24,>=70,91.78066408814864
2022-01-25,>=70,91.79119455091912
2022-01-26,>=70,91.80030030402065
2022-01-27,>=70,91.80928216932489
2022-01-28,>=70,91.81714904445342
2022-01-29,>=70,91.81776848343992
2022-01-30,>=70,91.81776848343992
2022-01-31,>=70,91.8256973024671
2022-02-01,>=70,91.83220141182534
2022-02-02,>=70,91.83944884796738
2022-02-03,>=70,91.8476873864878
2022-02-04,>=70,91.85171373990005
2022-02-05,>=70,91.8520234593933
2022-02-06,>=70,91.8520234593933
2022-02-07,>=70,91.85989033452184
2022-02-08,>=70,91.86707582676522
2022-02-09,>=70,91.87395159951535
2022-02-10,>=70,91.88076542836684
2022-02-11,>=70,91.88472983788043
2022-02-12,>=70,91.88485372567773
2022-02-13,>=70,91.88485372567773
2022-02-14,>=70,91.89296837640086
2022-02-15,>=70,91.9003397003402
2022-02-16,>=70,91.90981711683362
2022-02-17,>=70,91.91836537484731
2022-02-18,>=70,91.92790473523938
2022-02-19,>=70,91.92858611812453
2022-02-20,>=70,91.92864806202319
2022-02-21,>=70,91.93651493715173
2022-02-22,>=70,91.94537291465865
2022-02-23,>=70,91.95447866776018
2022-02-24,>=70,91.96184999169952
2022-02-25,>=70,91.96897354004425
2022-02-26,>=70,91.9696549229294
2022-02-27,>=70,91.9696549229294
2022-02-28,>=70,91.97671652737549
2022-03-01,>=70,91.98532672928782
2022-03-02,>=70,91.99492803357855
2022-03-03,>=70,92.00298074040303
2022-03-04,>=70,92.01010428874777
2022-03-05,>=70,92.01066178383562
2022-03-06,>=70,92.01066178383562
2022-03-07,>=70,92.017847276079
2022-03-08,>=70,92.02559026341024
2022-03-09,>=70,92.03277575565362
2022-03-10,>=70,92.0394656967078
2022-03-11,>=70,92.04504064758629
2022-03-12,>=70,92.04578397437008
2022-03-13,>=70,92.04578397437008
2022-03-14,>=70,92.05222613982967
2022-03-15,>=70,92.05730553951896
2022-03-16,>=70,92.06300437819476
2022-03-17,>=70,92.06870321687055
2022-03-18,>=70,92.07353484096524
2022-03-19,>=70,92.07384456045848
2022-03-20,>=70,92.07384456045848
2022-03-21,>=70,92.07941951133697
2022-03-22,>=70,92.0850564061141
2022-03-23,>=70,92.0910030203845
2022-03-24,>=70,92.09645408346569
2022-03-25,>=70,92.10017071738467
2022-03-26,>=70,92.10054238077657
2022-03-27,>=70,92.10054238077657
2022-03-28,>=70,92.10611733165507
2022-03-29,>=70,92.11144450693895
2022-03-30,>=70,92.11701945781743
2022-03-31,>=70,92.12178913801348
2022-04-01,>=70,92.12736408889197
2022-04-02,>=70,92.12792158397983
2022-04-03,>=70,92.12792158397983
2022-04-04,>=70,92.13225765688532
2022-04-05,>=70,92.13839010285166
2022-04-06,>=70,92.14229256846659
2022-04-07,>=70,92.14607114628424
2022-04-08,>=70,92.15133637766947
2022-04-09,>=70,92.15201776055461
2022-04-10,>=70,92.15201776055461
2022-04-11,>=70,92.15709716024391
2022-04-12,>=70,92.1605660185683
2022-04-13,>=70,92.1649020914738
2022-04-14,>=70,92.16824706200089
2022-04-15,>=70,92.17214952761583
2022-04-16,>=70,92.17227341541313
2022-04-17,>=70,92.17227341541313
2022-04-18,>=70,92.17617588102807
2022-04-19,>=70,92.17921113206191
2022-04-20,>=70,92.18237027089306
2022-04-21,>=70,92.1846621951431
2022-04-22,>=70,92.18676828769719
2022-04-23,>=70,92.1870160632918
2022-04-24,>=70,92.1870160632918
2022-04-25,>=70,92.19054686551485
2022-04-26,>=70,92.19401572383923
2022-04-27,>=70,92.19791818945417
2022-04-28,>=70,92.20021011370422
2022-04-29,>=70,92.20021011370422
2022-04-30,>=70,92.20021011370422
2022-05-01,>=70,92.20021011370422
2022-05-02,>=70,92.20318342083942
2022-05-03,>=70,92.20547534508945
2022-05-04,>=70,92.20857254002195
2022-05-05,>=70,92.21117418376524
2022-05-06,>=70,92.21402360310314
2022-05-07,>=70,92.21420943479909
2022-05-08,>=70,92.21420943479909
2022-05-09,>=70,92.21650135904915
2022-05-10,>=70,92.21928883448838
2022-05-11,>=70,92.22195242213033
2022-05-12,>=70,92.22455406587362
2022-05-13,>=70,92.22678404622502
2022-05-14,>=70,92.22703182181962
2022-05-15,>=70,92.22703182181962
2022-05-16,>=70,92.22981929725887
2022-05-17,>=70,92.2321112215089
2022-05-18,>=70,92.23502258474545
2022-05-19,>=70,92.23830561137389
2022-05-20,>=70,92.24010198443474
2022-05-21,>=70,92.24016392833339
2022-05-22,>=70,92.24016392833339
2022-05-23,>=70,92.24233196478613
2022-05-24,>=70,92.24511944022538
2022-05-25,>=70,92.24741136447541
2022-05-26,>=70,92.24889801804302
2022-05-27,>=70,92.25106605449577
2022-05-28,>=70,92.25149966178631
2022-05-29,>=70,92.25149966178631
2022-05-30,>=70,92.25416324942826
2022-05-31,>=70,92.2562073980837
2022-06-01,>=70,92.25837543453645
2022-06-02,>=70,92.26004791979999
2022-06-03,>=70,92.26159651726624
2022-06-04,>=70,92.26159651726624
2022-06-05,>=70,92.26159651726624
2022-06-06,>=70,92.2632690025298
2022-06-07,>=70,92.26537509508388
2022-06-08,>=70,92.26741924373934
2022-06-09,>=70,92.26983505578667
2022-06-10,>=70,92.27156948494887
2022-06-11,>=70,92.27194114834077
2022-06-12,>=70,92.27194114834077
2022-06-13,>=70,92.27417112869216
2022-06-14,>=70,92.27677277243545
2022-06-15,>=70,92.27875497719225
2022-06-16,>=70,92.28110884534095
2022-06-17,>=70,92.28253355500989
2022-06-18,>=70,92.28296716230045
2022-06-19,>=70,92.28296716230045
2022-06-20,>=70,92.28556880604374
2022-06-21,>=70,92.28736517910458
2022-06-22,>=70,92.28903766436814
2022-06-23,>=70,92.29132958861818
2022-06-24,>=70,92.29362151286823
2022-06-25,>=70,92.29374540066553
2022-06-26,>=70,92.29374540066553
2022-06-27,>=70,92.29541788592908
2022-06-28,>=70,92.29684259559802
2022-06-29,>=70,92.29882480035482
